Source_Id,Target_Id,Type,Weight
19008,37859,Directed,2
35157,37860,Directed,2
15721,37861,Directed,2
41920,37862,Directed,2
42037,37864,Directed,2
40215,37865,Directed,2
41590,37866,Directed,2
42068,37867,Directed,2
42976,37868,Directed,2
16361,37869,Directed,2
42449,37870,Directed,2
24754,37871,Directed,2
40603,37872,Directed,2
8954,37873,Directed,2
39619,37873,Directed,2
32610,37874,Directed,2
42968,37875,Directed,2
40268,37876,Directed,2
43259,37876,Directed,2
40832,37877,Directed,2
42434,37877,Directed,2
41043,37878,Directed,2
26912,37879,Directed,2
40641,37879,Directed,2
41015,37880,Directed,2
32611,37881,Directed,2
41252,37882,Directed,2
40931,37883,Directed,2
32610,37884,Directed,2
9944,37885,Directed,2
16515,37886,Directed,2
40832,37887,Directed,2
41494,37888,Directed,2
42918,37889,Directed,2
42610,37891,Directed,2
42541,37892,Directed,2
7983,37893,Directed,2
15721,37894,Directed,2
26912,37895,Directed,2
5638,37896,Directed,2
41091,37897,Directed,2
32610,37898,Directed,2
33804,37899,Directed,2
40931,37899,Directed,2
23195,37900,Directed,2
36719,37900,Directed,2
42100,37900,Directed,2
4955,37902,Directed,2
32767,37902,Directed,2
41729,37902,Directed,2
42037,37902,Directed,2
42015,37904,Directed,2
41742,37905,Directed,2
4955,37906,Directed,2
30360,37906,Directed,2
8954,37907,Directed,2
43259,37907,Directed,2
40032,37908,Directed,2
41590,37909,Directed,2
42914,37910,Directed,2
8954,37911,Directed,2
28741,37911,Directed,2
40932,37913,Directed,2
32610,37914,Directed,2
2297,37915,Directed,2
41252,37916,Directed,2
32611,37917,Directed,2
43300,37918,Directed,2
27822,37919,Directed,2
42358,37919,Directed,2
41281,37920,Directed,2
32611,37921,Directed,2
41731,37922,Directed,2
42852,37923,Directed,2
40032,37924,Directed,2
40879,37925,Directed,2
42384,37926,Directed,2
32223,37927,Directed,2
39619,37928,Directed,2
20118,37929,Directed,2
25177,37930,Directed,2
40268,37930,Directed,2
42541,37930,Directed,2
11512,37931,Directed,2
40859,37931,Directed,2
40457,37932,Directed,2
2297,37933,Directed,2
32871,37933,Directed,2
38016,37933,Directed,2
41742,37933,Directed,2
42037,37933,Directed,2
6154,37934,Directed,2
42918,37935,Directed,2
42384,37936,Directed,2
41494,37937,Directed,2
40551,37938,Directed,2
41372,37938,Directed,2
40380,37939,Directed,2
42852,37940,Directed,2
13426,37941,Directed,2
41468,37943,Directed,2
41494,37944,Directed,2
42037,37945,Directed,2
41393,37946,Directed,2
17529,37947,Directed,2
12201,37949,Directed,2
2297,37950,Directed,2
32611,37951,Directed,2
11421,37952,Directed,2
42517,37953,Directed,2
23758,37954,Directed,2
36719,37954,Directed,2
42037,37954,Directed,2
43289,37955,Directed,2
8954,37956,Directed,2
39619,37956,Directed,2
32610,37957,Directed,2
40931,37958,Directed,2
41093,37959,Directed,2
13885,37960,Directed,2
25177,37961,Directed,2
8954,37962,Directed,2
19191,37962,Directed,2
40902,37962,Directed,2
42918,37963,Directed,2
16464,37964,Directed,2
39619,37965,Directed,2
43289,37966,Directed,2
42610,37967,Directed,2
39619,37968,Directed,2
42918,37969,Directed,2
25119,37970,Directed,2
37903,37971,Directed,2
41013,37972,Directed,2
7295,37973,Directed,2
41279,37974,Directed,2
40527,37975,Directed,2
21127,37976,Directed,2
11512,37977,Directed,2
39619,37977,Directed,2
17403,37978,Directed,2
42610,37978,Directed,2
32310,37979,Directed,2
42571,37979,Directed,2
26480,37980,Directed,2
19191,37981,Directed,2
11294,37982,Directed,2
39619,37983,Directed,2
42037,37984,Directed,2
29702,37985,Directed,2
19191,37986,Directed,2
43244,37987,Directed,2
21127,37988,Directed,2
42127,37989,Directed,2
23758,37990,Directed,2
8954,37991,Directed,2
8954,37993,Directed,2
36719,37993,Directed,2
41494,37994,Directed,2
39786,37995,Directed,2
40596,37996,Directed,2
42037,37997,Directed,2
26912,37998,Directed,2
43259,37998,Directed,2
24491,37999,Directed,2
26912,38000,Directed,2
23758,38001,Directed,2
21127,38002,Directed,2
42434,38003,Directed,2
4375,38004,Directed,2
43430,38005,Directed,2
42372,38006,Directed,2
42914,38006,Directed,2
32871,38007,Directed,2
41144,38007,Directed,2
36719,38008,Directed,2
42610,38010,Directed,2
23758,38011,Directed,2
42037,38013,Directed,2
40362,38014,Directed,2
42037,38014,Directed,2
42531,38017,Directed,2
42852,38018,Directed,2
8954,38019,Directed,2
14279,38020,Directed,2
42037,38021,Directed,2
41709,38022,Directed,2
40930,38023,Directed,2
7883,38024,Directed,2
24754,38025,Directed,2
41015,38026,Directed,2
43415,38027,Directed,2
43007,38028,Directed,2
40802,38029,Directed,2
17529,38030,Directed,2
42377,38031,Directed,2
40584,38032,Directed,2
17670,38033,Directed,2
42449,38034,Directed,2
42805,38035,Directed,2
42976,38036,Directed,2
32871,38037,Directed,2
17017,38038,Directed,2
32610,38039,Directed,2
40032,38039,Directed,2
40641,38041,Directed,2
8399,38042,Directed,2
16361,38043,Directed,2
26912,38044,Directed,2
10468,38045,Directed,2
29638,38045,Directed,2
39088,38045,Directed,2
43291,38045,Directed,2
11294,38046,Directed,2
4962,38047,Directed,2
6303,38047,Directed,2
36719,38047,Directed,2
40931,38048,Directed,2
17529,38049,Directed,2
40931,38050,Directed,2
40930,38051,Directed,2
39619,38052,Directed,2
26912,38053,Directed,2
14279,38054,Directed,2
41590,38055,Directed,2
32871,38056,Directed,2
42692,38057,Directed,2
15721,38058,Directed,2
41196,38059,Directed,2
42514,38059,Directed,2
41775,38060,Directed,2
42449,38060,Directed,2
42037,38061,Directed,2
2297,38062,Directed,2
40879,38062,Directed,2
42852,38063,Directed,2
1144,38064,Directed,2
24754,38065,Directed,2
32611,38066,Directed,2
42330,38066,Directed,2
17529,38067,Directed,2
12324,38068,Directed,2
30360,38069,Directed,2
42148,38070,Directed,2
42517,38070,Directed,2
25178,38071,Directed,2
24368,38072,Directed,2
32610,38073,Directed,2
18678,38074,Directed,2
41920,38074,Directed,2
43165,38075,Directed,2
4375,38076,Directed,2
21127,38076,Directed,2
30084,38077,Directed,2
17529,38078,Directed,2
42976,38079,Directed,2
41144,38080,Directed,2
38016,38081,Directed,2
41494,38082,Directed,2
24754,38083,Directed,2
43165,38084,Directed,2
20707,38085,Directed,2
15721,38086,Directed,2
19161,38087,Directed,2
27755,38088,Directed,2
42918,38088,Directed,2
42451,38089,Directed,2
15721,38090,Directed,2
28295,38091,Directed,2
41748,38092,Directed,2
42621,38093,Directed,2
42277,38094,Directed,2
42148,38095,Directed,2
2297,38096,Directed,2
8954,38097,Directed,2
20885,38098,Directed,2
37678,38099,Directed,2
40931,38099,Directed,2
7039,38100,Directed,2
42914,38101,Directed,2
39088,38102,Directed,2
41973,38103,Directed,2
19184,38104,Directed,2
32837,38105,Directed,2
17017,38106,Directed,2
3251,38107,Directed,2
42148,38108,Directed,2
39088,38109,Directed,2
40498,38110,Directed,2
43440,38111,Directed,2
32573,38113,Directed,2
25177,38114,Directed,2
41775,38115,Directed,2
40861,38116,Directed,2
43321,38117,Directed,2
32610,38118,Directed,2
42692,38118,Directed,2
23758,38119,Directed,2
36719,38119,Directed,2
40436,38119,Directed,2
39180,38120,Directed,2
32871,38121,Directed,2
41312,38123,Directed,2
42511,38124,Directed,2
41495,38125,Directed,2
42127,38126,Directed,2
11971,38127,Directed,2
32610,38128,Directed,2
14279,38129,Directed,2
41775,38130,Directed,2
15721,38131,Directed,2
17529,38132,Directed,2
41494,38133,Directed,2
16361,38134,Directed,2
42148,38135,Directed,2
32871,38136,Directed,2
2469,38137,Directed,2
36719,38138,Directed,2
41729,38139,Directed,2
25119,38141,Directed,2
27755,38141,Directed,2
40635,38141,Directed,2
43301,38141,Directed,2
43415,38141,Directed,2
41001,38142,Directed,2
40434,38144,Directed,2
20146,38145,Directed,2
41494,38146,Directed,2
42037,38147,Directed,2
24940,38148,Directed,2
40584,38148,Directed,2
43244,38148,Directed,2
32611,38149,Directed,2
42451,38149,Directed,2
6154,38150,Directed,2
30360,38150,Directed,2
42621,38151,Directed,2
32611,38152,Directed,2
42266,38153,Directed,2
42852,38154,Directed,2
42541,38155,Directed,2
38156,38156,Directed,2
17670,38157,Directed,2
32135,38158,Directed,2
40500,38159,Directed,2
39619,38160,Directed,2
17670,38161,Directed,2
39088,38162,Directed,2
30153,38163,Directed,2
35557,38164,Directed,2
41091,38165,Directed,2
32610,38166,Directed,2
42434,38167,Directed,2
15599,38168,Directed,2
41557,38169,Directed,2
42127,38169,Directed,2
42148,38170,Directed,2
43198,38171,Directed,2
41840,38172,Directed,2
23758,38173,Directed,2
42451,38174,Directed,2
41421,38175,Directed,2
23758,38176,Directed,2
40641,38177,Directed,2
39619,38178,Directed,2
36719,38179,Directed,2
17670,38180,Directed,2
2297,38181,Directed,2
4786,38183,Directed,2
4375,38184,Directed,2
32611,38185,Directed,2
40932,38185,Directed,2
41495,38186,Directed,2
10149,38187,Directed,2
41494,38188,Directed,2
40641,38189,Directed,2
8954,38190,Directed,2
17670,38190,Directed,2
41290,38190,Directed,2
40641,38191,Directed,2
18193,38192,Directed,2
27834,38193,Directed,2
40596,38194,Directed,2
17670,38195,Directed,2
42610,38195,Directed,2
2297,38196,Directed,2
1355,38197,Directed,2
16361,38198,Directed,2
42914,38199,Directed,2
36719,38200,Directed,2
36719,38201,Directed,2
7295,38202,Directed,2
23758,38203,Directed,2
36719,38203,Directed,2
10150,38204,Directed,2
16361,38205,Directed,2
39088,38206,Directed,2
28450,38207,Directed,2
23758,38208,Directed,2
39619,38209,Directed,2
26912,38210,Directed,2
40641,38211,Directed,2
32197,38212,Directed,2
21127,38213,Directed,2
42511,38214,Directed,2
41421,38215,Directed,2
43092,38216,Directed,2
41091,38217,Directed,2
40931,38219,Directed,2
38016,38220,Directed,2
20146,38221,Directed,2
40358,38221,Directed,2
42517,38221,Directed,2
42852,38222,Directed,2
41590,38223,Directed,2
42127,38224,Directed,2
20033,38225,Directed,2
36719,38226,Directed,2
41010,38227,Directed,2
26912,38228,Directed,2
26912,38229,Directed,2
42127,38230,Directed,2
23758,38231,Directed,2
42127,38232,Directed,2
41494,38233,Directed,2
37841,38234,Directed,2
18419,38235,Directed,2
40641,38236,Directed,2
42470,38237,Directed,2
24143,38238,Directed,2
40879,38239,Directed,2
41468,38240,Directed,2
41590,38240,Directed,2
42394,38240,Directed,2
18273,38241,Directed,2
36719,38242,Directed,2
42470,38243,Directed,2
23758,38244,Directed,2
42113,38245,Directed,2
36719,38246,Directed,2
32610,38247,Directed,2
176,38248,Directed,2
23758,38249,Directed,2
8236,38250,Directed,2
11068,38251,Directed,2
42026,38252,Directed,2
43111,38253,Directed,2
41091,38254,Directed,2
39088,38255,Directed,2
40931,38255,Directed,2
37678,38256,Directed,2
30084,38257,Directed,2
40584,38258,Directed,2
36719,38259,Directed,2
20805,38260,Directed,2
30054,38261,Directed,2
42621,38262,Directed,2
7410,38263,Directed,2
27024,38263,Directed,2
4001,38265,Directed,2
6303,38265,Directed,2
11071,38265,Directed,2
37411,38265,Directed,2
19161,38266,Directed,2
41590,38267,Directed,2
42236,38267,Directed,2
21127,38268,Directed,2
13308,38269,Directed,2
35595,38270,Directed,2
26480,38271,Directed,2
42918,38272,Directed,2
41688,38273,Directed,2
2297,38275,Directed,2
41742,38276,Directed,2
16361,38277,Directed,2
41729,38277,Directed,2
36349,38278,Directed,2
17670,38279,Directed,2
17941,38279,Directed,2
36719,38280,Directed,2
42805,38281,Directed,2
40527,38282,Directed,2
26921,38283,Directed,2
41942,38283,Directed,2
43448,38284,Directed,2
1355,38285,Directed,2
40859,38286,Directed,2
35324,38287,Directed,2
20535,38288,Directed,2
32691,38289,Directed,2
8725,38290,Directed,2
21127,38291,Directed,2
41775,38292,Directed,2
41188,38293,Directed,2
41494,38294,Directed,2
41468,38295,Directed,2
43244,38295,Directed,2
25178,38296,Directed,2
42037,38297,Directed,2
17670,38298,Directed,2
41393,38298,Directed,2
17670,38299,Directed,2
32871,38300,Directed,2
42918,38301,Directed,2
23758,38302,Directed,2
32610,38303,Directed,2
6309,38304,Directed,2
42384,38306,Directed,2
8954,38307,Directed,2
41518,38308,Directed,2
17670,38309,Directed,2
30084,38310,Directed,2
39619,38311,Directed,2
42390,38312,Directed,2
8954,38313,Directed,2
2469,38314,Directed,2
40931,38316,Directed,2
36719,38317,Directed,2
40268,38318,Directed,2
9122,38320,Directed,2
42918,38320,Directed,2
43259,38320,Directed,2
23758,38321,Directed,2
11424,38322,Directed,2
41227,38323,Directed,2
41605,38324,Directed,2
41494,38325,Directed,2
40728,38327,Directed,2
36719,38328,Directed,2
43394,38328,Directed,2
42918,38329,Directed,2
23758,38331,Directed,2
42517,38333,Directed,2
40641,38335,Directed,2
40403,38336,Directed,2
40268,38337,Directed,2
27755,38338,Directed,2
24754,38339,Directed,2
41518,38340,Directed,2
43162,38342,Directed,2
6303,38343,Directed,2
21003,38344,Directed,2
32871,38345,Directed,2
41643,38346,Directed,2
15034,38347,Directed,2
34510,38349,Directed,2
26480,38350,Directed,2
16361,38351,Directed,2
41421,38351,Directed,2
40722,38352,Directed,2
40358,38353,Directed,2
4577,38354,Directed,2
30360,38354,Directed,2
42621,38356,Directed,2
36719,38357,Directed,2
17670,38358,Directed,2
29143,38358,Directed,2
42778,38359,Directed,2
42470,38360,Directed,2
17670,38361,Directed,2
41010,38362,Directed,2
23758,38363,Directed,2
23758,38364,Directed,2
17670,38365,Directed,2
7276,38366,Directed,2
36087,38367,Directed,2
40641,38367,Directed,2
4375,38368,Directed,2
8954,38370,Directed,2
23758,38371,Directed,2
40641,38371,Directed,2
40525,38372,Directed,2
40566,38372,Directed,2
23195,38373,Directed,2
19073,38374,Directed,2
21537,38375,Directed,2
7276,38376,Directed,2
15034,38376,Directed,2
40983,38376,Directed,2
28551,38377,Directed,2
8954,38378,Directed,2
6633,38379,Directed,2
18110,38379,Directed,2
28991,38379,Directed,2
39695,38380,Directed,2
8954,38381,Directed,2
8549,38382,Directed,2
42470,38383,Directed,2
37401,38384,Directed,2
42914,38385,Directed,2
42470,38386,Directed,2
32611,38387,Directed,2
8962,38388,Directed,2
16360,38389,Directed,2
23758,38390,Directed,2
25177,38391,Directed,2
32610,38392,Directed,2
6443,38393,Directed,2
41519,38393,Directed,2
4220,38394,Directed,2
39619,38395,Directed,2
40584,38396,Directed,2
42277,38396,Directed,2
42960,38396,Directed,2
43259,38396,Directed,2
39619,38397,Directed,2
20845,38398,Directed,2
39619,38399,Directed,2
32610,38400,Directed,2
42470,38402,Directed,2
20845,38403,Directed,2
23758,38403,Directed,2
8954,38404,Directed,2
12201,38404,Directed,2
39619,38404,Directed,2
23758,38406,Directed,2
40931,38409,Directed,2
19191,38410,Directed,2
32028,38410,Directed,2
42342,38411,Directed,2
20707,38412,Directed,2
32871,38413,Directed,2
23758,38414,Directed,2
42940,38415,Directed,2
9011,38416,Directed,2
24754,38417,Directed,2
42451,38418,Directed,2
42389,38419,Directed,2
39972,38420,Directed,2
42742,38421,Directed,2
23758,38422,Directed,2
24754,38423,Directed,2
43198,38424,Directed,2
8855,38425,Directed,2
41742,38425,Directed,2
23758,38426,Directed,2
36719,38427,Directed,2
11294,38428,Directed,2
42005,38429,Directed,2
42714,38429,Directed,2
17670,38430,Directed,2
17670,38431,Directed,2
40966,38432,Directed,2
14576,38433,Directed,2
42470,38433,Directed,2
17403,38434,Directed,2
18110,38435,Directed,2
42960,38436,Directed,2
39695,38437,Directed,2
40641,38439,Directed,2
36719,38440,Directed,2
40596,38440,Directed,2
42875,38441,Directed,2
11294,38442,Directed,2
35157,38443,Directed,2
6356,38444,Directed,2
42610,38445,Directed,2
18110,38447,Directed,2
36719,38448,Directed,2
41836,38450,Directed,2
8954,38451,Directed,2
16361,38452,Directed,2
42960,38452,Directed,2
32837,38453,Directed,2
36719,38454,Directed,2
42084,38456,Directed,2
42342,38457,Directed,2
42291,38458,Directed,2
31900,38459,Directed,2
27755,38460,Directed,2
32203,38460,Directed,2
36719,38461,Directed,2
42100,38461,Directed,2
4375,38462,Directed,2
43165,38463,Directed,2
16846,38464,Directed,2
8275,38465,Directed,2
17403,38465,Directed,2
11584,38466,Directed,2
8954,38467,Directed,2
20146,38467,Directed,2
39619,38467,Directed,2
41013,38467,Directed,2
43165,38468,Directed,2
42914,38469,Directed,2
2297,38470,Directed,2
34992,38471,Directed,2
20707,38472,Directed,2
42148,38473,Directed,2
18110,38474,Directed,2
26912,38475,Directed,2
42918,38476,Directed,2
43244,38477,Directed,2
32733,38478,Directed,2
41018,38479,Directed,2
14576,38480,Directed,2
42914,38481,Directed,2
31722,38482,Directed,2
19880,38483,Directed,2
29155,38483,Directed,2
42692,38484,Directed,2
11068,38485,Directed,2
39619,38485,Directed,2
42610,38485,Directed,2
8954,38486,Directed,2
32837,38486,Directed,2
39205,38486,Directed,2
41224,38486,Directed,2
14576,38487,Directed,2
27755,38488,Directed,2
27141,38489,Directed,2
36719,38489,Directed,2
41421,38490,Directed,2
41091,38491,Directed,2
27755,38492,Directed,2
16361,38493,Directed,2
42377,38494,Directed,2
4375,38495,Directed,2
8954,38496,Directed,2
40596,38496,Directed,2
42714,38496,Directed,2
43007,38497,Directed,2
40832,38498,Directed,2
40032,38499,Directed,2
42084,38500,Directed,2
42277,38501,Directed,2
40584,38502,Directed,2
43244,38504,Directed,2
41144,38505,Directed,2
41884,38505,Directed,2
43296,38505,Directed,2
26480,38507,Directed,2
43198,38508,Directed,2
42969,38509,Directed,2
42470,38510,Directed,2
25177,38511,Directed,2
41605,38511,Directed,2
18110,38512,Directed,2
6633,38513,Directed,2
42875,38513,Directed,2
28551,38514,Directed,2
13308,38515,Directed,2
36349,38515,Directed,2
41015,38516,Directed,2
15087,38517,Directed,2
43073,38518,Directed,2
32203,38519,Directed,2
43373,38520,Directed,2
32871,38521,Directed,2
24754,38522,Directed,2
43259,38523,Directed,2
43289,38524,Directed,2
40732,38525,Directed,2
6154,38526,Directed,2
41748,38527,Directed,2
41775,38528,Directed,2
26353,38529,Directed,2
42805,38529,Directed,2
27755,38530,Directed,2
42918,38530,Directed,2
41457,38531,Directed,2
42037,38532,Directed,2
6154,38533,Directed,2
4375,38534,Directed,2
42969,38535,Directed,2
41605,38536,Directed,2
36719,38537,Directed,2
30360,38538,Directed,2
4001,38539,Directed,2
42897,38539,Directed,2
43373,38540,Directed,2
6869,38541,Directed,2
8954,38541,Directed,2
42517,38542,Directed,2
17585,38543,Directed,2
30360,38544,Directed,2
30360,38545,Directed,2
42401,38546,Directed,2
42743,38548,Directed,2
8954,38549,Directed,2
19191,38550,Directed,2
43289,38551,Directed,2
32611,38552,Directed,2
5674,38553,Directed,2
40953,38554,Directed,2
23758,38555,Directed,2
17670,38556,Directed,2
42037,38557,Directed,2
42610,38558,Directed,2
1487,38559,Directed,2
36719,38561,Directed,2
18110,38562,Directed,2
42084,38562,Directed,2
43018,38563,Directed,2
17585,38566,Directed,2
23758,38567,Directed,2
23758,38568,Directed,2
36719,38569,Directed,2
4016,38570,Directed,2
40931,38571,Directed,2
1355,38573,Directed,2
24754,38574,Directed,2
14123,38575,Directed,2
13426,38576,Directed,2
12657,38577,Directed,2
42037,38578,Directed,2
27755,38579,Directed,2
42541,38580,Directed,2
32871,38581,Directed,2
42037,38581,Directed,2
12558,38582,Directed,2
6171,38583,Directed,2
3665,38584,Directed,2
23925,38585,Directed,2
6869,38586,Directed,2
40596,38587,Directed,2
18110,38588,Directed,2
23758,38588,Directed,2
26912,38588,Directed,2
41015,38589,Directed,2
40641,38590,Directed,2
42089,38591,Directed,2
42291,38592,Directed,2
36719,38593,Directed,2
29796,38594,Directed,2
4412,38595,Directed,2
42084,38596,Directed,2
40932,38597,Directed,2
4279,38598,Directed,2
43022,38598,Directed,2
1355,38599,Directed,2
42037,38600,Directed,2
15721,38601,Directed,2
41282,38603,Directed,2
42511,38604,Directed,2
25177,38605,Directed,2
40832,38605,Directed,2
26058,38606,Directed,2
33533,38606,Directed,2
11294,38607,Directed,2
41421,38608,Directed,2
2469,38609,Directed,2
40931,38610,Directed,2
40654,38611,Directed,2
42063,38612,Directed,2
42449,38613,Directed,2
24754,38614,Directed,2
43259,38616,Directed,2
40584,38617,Directed,2
24754,38618,Directed,2
42918,38618,Directed,2
40853,38619,Directed,2
42099,38620,Directed,2
21127,38621,Directed,2
24361,38622,Directed,2
32610,38622,Directed,2
41779,38623,Directed,2
17529,38624,Directed,2
36719,38625,Directed,2
41748,38626,Directed,2
38016,38627,Directed,2
32871,38629,Directed,2
39619,38630,Directed,2
12815,38631,Directed,2
41775,38632,Directed,2
42511,38633,Directed,2
40832,38634,Directed,2
41605,38634,Directed,2
42692,38634,Directed,2
42914,38635,Directed,2
41688,38636,Directed,2
42127,38637,Directed,2
36087,38638,Directed,2
41775,38639,Directed,2
2297,38640,Directed,2
41010,38641,Directed,2
40380,38643,Directed,2
23758,38644,Directed,2
20707,38645,Directed,2
32747,38646,Directed,2
41688,38647,Directed,2
40943,38648,Directed,2
42778,38649,Directed,2
23882,38650,Directed,2
40362,38651,Directed,2
43287,38652,Directed,2
43198,38653,Directed,2
41874,38654,Directed,2
39619,38655,Directed,2
42148,38655,Directed,2
36719,38656,Directed,2
41488,38658,Directed,2
18300,38659,Directed,2
1504,38660,Directed,2
40607,38661,Directed,2
41861,38662,Directed,2
42610,38663,Directed,2
32611,38664,Directed,2
40966,38666,Directed,2
24940,38669,Directed,2
28435,38670,Directed,2
35196,38671,Directed,2
41920,38672,Directed,2
40641,38673,Directed,2
42914,38673,Directed,2
17403,38674,Directed,2
32611,38675,Directed,2
41494,38676,Directed,2
54,38677,Directed,2
41494,38678,Directed,2
42200,38679,Directed,2
39619,38680,Directed,2
42918,38681,Directed,2
42127,38682,Directed,2
8954,38683,Directed,2
40641,38683,Directed,2
42138,38684,Directed,2
23758,38685,Directed,2
42284,38685,Directed,2
40394,38686,Directed,2
43259,38687,Directed,2
42519,38688,Directed,2
32610,38690,Directed,2
4375,38691,Directed,2
27332,38691,Directed,2
41709,38691,Directed,2
43049,38693,Directed,2
19977,38694,Directed,2
32611,38695,Directed,2
24754,38696,Directed,2
17529,38697,Directed,2
3571,38698,Directed,2
41494,38699,Directed,2
7053,38700,Directed,2
42449,38701,Directed,2
17670,38702,Directed,2
40966,38703,Directed,2
40551,38704,Directed,2
8954,38705,Directed,2
40728,38706,Directed,2
42976,38706,Directed,2
2297,38707,Directed,2
42127,38707,Directed,2
22331,38708,Directed,2
41091,38709,Directed,2
29367,38713,Directed,2
9583,38714,Directed,2
21127,38714,Directed,2
32610,38714,Directed,2
40032,38715,Directed,2
27755,38716,Directed,2
41393,38717,Directed,2
16647,38718,Directed,2
27755,38719,Directed,2
2211,38720,Directed,2
42330,38721,Directed,2
42401,38721,Directed,2
40482,38722,Directed,2
17670,38723,Directed,2
36719,38723,Directed,2
20077,38724,Directed,2
4001,38725,Directed,2
40966,38726,Directed,2
23758,38727,Directed,2
39619,38728,Directed,2
40859,38729,Directed,2
26912,38730,Directed,2
42068,38731,Directed,2
43415,38731,Directed,2
36488,38732,Directed,2
1307,38733,Directed,2
8954,38733,Directed,2
11071,38733,Directed,2
41667,38734,Directed,2
11584,38735,Directed,2
43018,38736,Directed,2
14059,38737,Directed,2
18183,38738,Directed,2
23475,38738,Directed,2
39619,38739,Directed,2
42960,38740,Directed,2
54,38741,Directed,2
41877,38742,Directed,2
2469,38743,Directed,2
17359,38743,Directed,2
6154,38744,Directed,2
41783,38744,Directed,2
42478,38744,Directed,2
35595,38745,Directed,2
41590,38745,Directed,2
42200,38746,Directed,2
42832,38746,Directed,2
20118,38747,Directed,2
43259,38748,Directed,2
35688,38749,Directed,2
32611,38750,Directed,2
40836,38751,Directed,2
42918,38752,Directed,2
27239,38753,Directed,2
41775,38754,Directed,2
39038,38755,Directed,2
1355,38756,Directed,2
43259,38756,Directed,2
40268,38757,Directed,2
42449,38758,Directed,2
16361,38759,Directed,2
40832,38759,Directed,2
11424,38760,Directed,2
6303,38761,Directed,2
12117,38762,Directed,2
40527,38763,Directed,2
41563,38764,Directed,2
42127,38766,Directed,2
8954,38767,Directed,2
2297,38768,Directed,2
8954,38768,Directed,2
34164,38768,Directed,2
42914,38769,Directed,2
42148,38770,Directed,2
43092,38770,Directed,2
8954,38771,Directed,2
27332,38772,Directed,2
40420,38772,Directed,2
43176,38772,Directed,2
36719,38773,Directed,2
42914,38774,Directed,2
34282,38775,Directed,2
40641,38776,Directed,2
40551,38777,Directed,2
42449,38778,Directed,2
3556,38779,Directed,2
40739,38779,Directed,2
36719,38780,Directed,2
30088,38781,Directed,2
41211,38781,Directed,2
41877,38782,Directed,2
21127,38783,Directed,2
21127,38784,Directed,2
32610,38784,Directed,2
43165,38784,Directed,2
11512,38785,Directed,2
42594,38786,Directed,2
42976,38786,Directed,2
42621,38787,Directed,2
43165,38788,Directed,2
31082,38789,Directed,2
23758,38790,Directed,2
40641,38790,Directed,2
4955,38791,Directed,2
42037,38792,Directed,2
36719,38793,Directed,2
26912,38794,Directed,2
21127,38795,Directed,2
17670,38796,Directed,2
34927,38796,Directed,2
41127,38797,Directed,2
40641,38798,Directed,2
11068,38799,Directed,2
42918,38800,Directed,2
43198,38800,Directed,2
8954,38801,Directed,2
15531,38801,Directed,2
36719,38801,Directed,2
42148,38802,Directed,2
32871,38803,Directed,2
5986,38804,Directed,2
40902,38804,Directed,2
6303,38805,Directed,2
40798,38805,Directed,2
42918,38805,Directed,2
21127,38806,Directed,2
17403,38807,Directed,2
41736,38808,Directed,2
43355,38808,Directed,2
42914,38809,Directed,2
40032,38810,Directed,2
176,38811,Directed,2
42610,38811,Directed,2
30360,38812,Directed,2
42766,38813,Directed,2
2297,38814,Directed,2
42100,38815,Directed,2
21250,38816,Directed,2
41237,38816,Directed,2
8954,38817,Directed,2
42914,38818,Directed,2
42256,38819,Directed,2
40596,38820,Directed,2
9944,38821,Directed,2
43259,38822,Directed,2
23758,38824,Directed,2
42148,38824,Directed,2
42470,38825,Directed,2
41557,38827,Directed,2
4001,38828,Directed,2
54,38829,Directed,2
43432,38830,Directed,2
41066,38831,Directed,2
36719,38832,Directed,2
8954,38833,Directed,2
11512,38833,Directed,2
42686,38834,Directed,2
43165,38835,Directed,2
40180,38836,Directed,2
41948,38837,Directed,2
40551,38838,Directed,2
40268,38839,Directed,2
8954,38840,Directed,2
32610,38840,Directed,2
40686,38840,Directed,2
42918,38840,Directed,2
42918,38841,Directed,2
17529,38842,Directed,2
17403,38843,Directed,2
41494,38843,Directed,2
28741,38844,Directed,2
42277,38845,Directed,2
2753,38846,Directed,2
42914,38846,Directed,2
27755,38847,Directed,2
32610,38848,Directed,2
41091,38849,Directed,2
32611,38850,Directed,2
41620,38851,Directed,2
38040,38852,Directed,2
40959,38853,Directed,2
41211,38854,Directed,2
24754,38855,Directed,2
42580,38855,Directed,2
21127,38856,Directed,2
15721,38857,Directed,2
23882,38858,Directed,2
38009,38858,Directed,2
40527,38859,Directed,2
42291,38860,Directed,2
8549,38861,Directed,2
23758,38861,Directed,2
40641,38862,Directed,2
42983,38863,Directed,2
42204,38864,Directed,2
24754,38865,Directed,2
32610,38865,Directed,2
41252,38869,Directed,2
41116,38870,Directed,2
1780,38871,Directed,2
30291,38871,Directed,2
5142,38872,Directed,2
14728,38872,Directed,2
42394,38872,Directed,2
41775,38873,Directed,2
32610,38874,Directed,2
41688,38874,Directed,2
41151,38875,Directed,2
40553,38876,Directed,2
30054,38877,Directed,2
40853,38878,Directed,2
40943,38878,Directed,2
42621,38878,Directed,2
42692,38878,Directed,2
43244,38878,Directed,2
3167,38879,Directed,2
42470,38880,Directed,2
32610,38881,Directed,2
42470,38881,Directed,2
32240,38882,Directed,2
